time,event,station,label,layers,measured_m,predicted_m,resid_mm
10:11:06,det_yaw,source,case,5,1.0963,1.0963,conf=0.96
10:11:06,det_box,source,case,5,290.0193,194.2533,ar=1.49
10:11:16,anchor,source,case,5,0.9433,,
10:11:31,contact_wrench,target,case,1,12.3107,,fx=-1.8;fy=+1.3;mx=-0.18;my=-0.09;mz=+0.094
10:11:31,contact_yaw,target,case,1,111.3680,111.1042,+0.26deg
10:11:31,anchor,target,case,1,0.8643,,
10:11:33,place_chk_x,target,case,1,0.7731,0.7451,+28.0
10:11:33,place_chk_y,target,case,1,-0.0004,0.0092,-9.6
10:11:33,place_chk_yaw,target,case,1,0.4811,1.0963,-0.62deg
10:11:38,plane,source,battery_1,5,0.7673,0.7890,-21.7
10:11:41,det_yaw,source,battery_1,5,2.4562,2.4562,conf=0.96
10:11:41,det_box,source,battery_1,5,309.2754,197.2835,ar=1.57
10:11:42,dual_x,source,battery_1,5,0.7308,0.7154,+15.3
10:11:42,dual_y,source,battery_1,5,0.0670,0.0674,-0.3
10:11:42,dual_yaw,source,battery_1,5,2.6700,2.1876,+0.48deg
10:12:06,anchor,source,battery_1,5,0.9415,,
10:12:10,plane,target,battery_1,1,0.6883,0.7338,-45.5
10:12:13,det_yaw,target,battery_1,1,1.1902,1.1902,conf=0.97
10:12:13,det_box,target,battery_1,1,323.0540,216.4580,ar=1.49
10:12:13,dual_x,target,battery_1,1,0.7818,0.7620,+19.8
10:12:13,dual_y,target,battery_1,1,0.0816,0.0751,+6.5
10:12:13,dual_yaw,target,battery_1,1,1.2560,2.8091,-1.55deg
10:12:21,contact_wrench,target,battery_1,1,10.5468,,fx=-1.7;fy=+0.8;mx=-0.20;my=-0.49;mz=+0.084
10:12:21,contact_yaw,target,battery_1,1,111.4494,111.1981,+0.25deg
10:12:21,anchor,target,battery_1,1,0.8828,,
10:12:26,plane,source,battery_2,5,0.7673,0.7890,-21.7
10:12:26,det_yaw,source,battery_2,5,2.7171,2.7171,conf=0.96
10:12:26,det_box,source,battery_2,5,298.6896,199.0807,ar=1.50
10:12:26,dual_x,source,battery_2,5,0.7165,0.7089,+7.6
10:12:26,dual_y,source,battery_2,5,-0.0644,-0.0577,-6.8
10:12:26,dual_yaw,source,battery_2,5,2.6548,3.0429,-0.39deg
10:12:33,anchor,source,battery_2,5,0.9416,,
10:12:37,plane,target,battery_2,1,0.6883,0.7338,-45.5
10:12:38,det_yaw,target,battery_2,1,179.4729,-0.5271,conf=0.97
10:12:38,det_box,target,battery_2,1,321.3630,216.1871,ar=1.49
10:12:38,dual_x,target,battery_2,1,0.7929,0.7728,+20.1
10:12:38,dual_y,target,battery_2,1,-0.0559,-0.0459,-10.1
10:12:38,dual_yaw,target,battery_2,1,179.4793,1.3471,-1.87deg
10:13:02,contact_wrench,target,battery_2,1,10.0923,,fx=-1.0;fy=+0.1;mx=-0.38;my=-0.34;mz=+0.012
10:13:02,contact_yaw,target,battery_2,1,109.4962,109.4808,+0.02deg
10:13:02,recover_step,target,battery_2,1,,,a1;force;dyaw=+0.0deg;dxy=(-2.3/+1.9)mm;contact;z=+18.3mm;fx=-1.2;fy=+0.7;mz=+0.046
10:13:02,recover_step,target,battery_2,1,,,a2;xy_blind;dyaw=+0.0deg;dxy=(+10.0/+0.0)mm;contact;z=+17.5mm;fx=-1.0;fy=+0.9;mz=+0.048
10:13:02,recover_step,target,battery_2,1,,,a3;xy_blind;dyaw=+0.0deg;dxy=(+20.0/+0.0)mm;contact;z=+17.3mm;fx=-0.6;fy=+1.2;mz=+0.080
10:13:02,recover_step,target,battery_2,1,,,a4;xy_blind;dyaw=+0.0deg;dxy=(+23.0/+0.0)mm;contact;z=+17.7mm;fx=-1.0;fy=+0.9;mz=+0.066
10:13:02,recover_step,target,battery_2,1,,,a5;xy_blind;dyaw=+0.0deg;dxy=(+20.0/-10.0)mm;contact;z=+17.1mm;fx=-1.0;fy=+0.5;mz=+0.027
10:13:02,recover_step,target,battery_2,1,,,a6;xy_blind;dyaw=+0.0deg;dxy=(+20.0/+10.0)mm;contact;z=+13.6mm;fx=-1.8;fy=+0.6;mz=+0.060
10:13:02,recover_step,target,battery_2,1,,,a7;xy_blind;dyaw=+0.0deg;dxy=(+15.0/+0.0)mm;contact;z=+16.8mm;fx=-1.4;fy=+0.7;mz=+0.044
10:13:02,recover_step,target,battery_2,1,,,a8;yaw;dyaw=+1.5deg;dxy=(+15.0/+0.0)mm;contact;z=+16.5mm;fx=-1.3;fy=+0.3;mz=+0.033
10:13:02,recover_step,target,battery_2,1,,,a9;yaw;dyaw=-1.5deg;dxy=(+15.0/+0.0)mm;contact;z=+16.9mm;fx=-1.6;fy=+1.3;mz=+0.050
10:13:02,recover_step,target,battery_2,1,,,a10;yaw_mz;dyaw=+0.0deg;dxy=(+15.0/+0.0)mm;contact;z=+17.1mm;fx=-1.0;fy=+0.1;mz=+0.012
10:13:02,recover_fail,target,battery_2,1,,,attempts=10
10:13:02,place_misseat,target,battery_2,1,0.8999,0.8828,+17.1
10:13:06,plane,source,case,4,0.7535,0.7752,-21.7
10:13:09,det_yaw,source,case,4,2.9546,2.9546,conf=0.96
10:13:09,det_box,source,case,4,297.5785,203.7534,ar=1.46
10:13:09,dual_x,source,case,4,0.7257,0.7148,+10.9
10:13:09,dual_y,source,case,4,-0.0752,-0.0724,-2.8
10:13:09,dual_yaw,source,case,4,2.8348,2.7399,+0.09deg
10:13:17,pitch,source,case,4,0.0140,0.0138,+0.2
10:13:17,contact,source,case,4,0.9293,0.9295,-0.2
10:13:21,plane,target,case,2,0.7021,0.7476,-45.5
10:13:25,det_yaw,target,case,2,0.8606,0.8606,conf=0.97
10:13:25,det_box,target,case,2,315.4160,212.0802,ar=1.49
10:13:25,dual_x,target,case,2,0.7788,0.7533,+25.6
10:13:25,dual_y,target,case,2,-0.0619,-0.0544,-7.5
10:13:25,dual_yaw,target,case,2,0.9636,1.2741,-0.31deg
10:13:35,contact_wrench,target,case,2,10.6986,,fx=-1.3;fy=+4.4;mx=+0.45;my=+0.12;mz=+0.001
10:13:35,contact_yaw,target,case,2,111.0969,110.8685,+0.23deg
10:13:35,recover_step,target,case,2,,,a1;force;dyaw=+0.0deg;dxy=(-2.2/+2.0)mm;contact;z=+2.5mm;fx=-1.3;fy=+4.4;mz=+0.001
10:13:35,recovered,target,case,2,,,attempts=1
10:13:35,pitch,target,case,2,0.0163,0.0138,+2.5
10:13:35,contact,target,case,2,0.8806,0.8781,+2.5
10:13:37,place_chk_x,target,case,2,0.7841,0.7763,+7.8
10:13:37,place_chk_y,target,case,2,-0.0636,-0.0618,-1.9
10:13:37,place_chk_yaw,target,case,2,0.6073,0.8606,-0.25deg
10:13:41,plane,source,battery_1,4,0.7535,0.7752,-21.7
10:13:44,det_yaw,source,battery_1,4,1.2591,1.2591,conf=0.95
10:13:44,det_box,source,battery_1,4,310.1112,196.7712,ar=1.58
10:13:45,dual_x,source,battery_1,4,0.7513,0.7407,+10.6
10:13:45,dual_y,source,battery_1,4,0.0681,0.0697,-1.6
10:13:45,dual_yaw,source,battery_1,4,0.8743,1.3176,-0.44deg
10:13:52,pitch,source,battery_1,4,0.0126,0.0138,-1.2
10:13:52,contact,source,battery_1,4,0.9288,0.9277,+1.2
10:13:56,plane,target,battery_1,2,0.7021,0.7476,-45.5
10:13:58,det_yaw,target,battery_1,2,1.7683,1.7683,conf=0.96
10:13:58,det_box,target,battery_1,2,326.9105,212.3381,ar=1.54
10:13:58,dual_x,target,battery_1,2,0.7888,0.7655,+23.3
10:13:58,dual_y,target,battery_1,2,0.0782,0.0751,+3.1
