time,event,station,label,layers,measured_m,predicted_m,resid_mm
13:18:58,det_yaw,source,case,5,0.9327,0.9327,conf=0.96
13:18:58,det_box,source,case,5,306.0814,201.9309,ar=1.52
13:19:10,anchor,source,case,5,0.8215,,
13:19:35,contact_wrench,target,case,1,10.5387,,fx=+0.3;fy=+0.0;mx=-0.25;my=+0.05;mz=+0.013
13:19:35,contact_yaw,target,case,1,111.1499,110.9406,+0.21deg
13:19:35,anchor,target,case,1,0.7370,,
13:19:36,place_chk_x,target,case,1,0.8017,0.7978,+3.8
13:19:36,place_chk_y,target,case,1,0.0240,0.0219,+2.2
13:19:36,place_chk_yaw,target,case,1,178.6260,0.9327,-2.31deg
13:19:41,plane,source,battery_1,5,0.6455,0.6350,+10.5
13:19:41,det_yaw,source,battery_1,5,179.1345,-0.8655,conf=0.96
13:19:41,det_box,source,battery_1,5,301.9389,198.6482,ar=1.52
13:19:41,dual_x,source,battery_1,5,0.9207,0.9248,-4.0
13:19:41,dual_y,source,battery_1,5,0.0996,0.1015,-1.9
13:19:41,dual_yaw,source,battery_1,5,179.1259,178.9505,+0.18deg
13:19:52,anchor,source,battery_1,5,0.8190,,
13:19:57,plane,target,battery_1,1,0.5610,0.5798,-18.8
13:19:59,det_yaw,target,battery_1,1,179.8355,-0.1645,conf=0.96
13:19:59,det_box,target,battery_1,1,317.3032,217.4272,ar=1.46
13:19:59,dual_x,target,battery_1,1,0.8062,0.8017,+4.5
13:19:59,dual_y,target,battery_1,1,0.0764,0.0729,+3.5
13:19:59,dual_yaw,target,battery_1,1,179.4675,179.3786,+0.09deg
13:20:11,contact_wrench,target,battery_1,1,11.5082,,fx=-1.1;fy=-0.2;mx=-0.33;my=-0.32;mz=+0.080
13:20:11,contact_yaw,target,battery_1,1,110.1072,109.8434,+0.26deg
13:20:11,anchor,target,battery_1,1,0.7522,,
13:20:15,plane,source,battery_2,5,0.6455,0.6350,+10.5
13:20:19,det_yaw,source,battery_2,5,177.7676,-2.2324,conf=0.96
13:20:19,det_box,source,battery_2,5,298.6566,199.1119,ar=1.50
13:20:19,dual_x,source,battery_2,5,0.9355,0.9391,-3.6
13:20:19,dual_y,source,battery_2,5,-0.0718,-0.0761,+4.3
13:20:19,dual_yaw,source,battery_2,5,177.7799,178.6364,-0.86deg
13:20:30,anchor,source,battery_2,5,0.8201,,
13:20:35,plane,target,battery_2,1,0.5610,0.5798,-18.8
13:20:35,det_yaw,target,battery_2,1,177.3977,-2.6023,conf=0.96
13:20:35,det_box,target,battery_2,1,317.7130,215.5112,ar=1.47
13:20:36,dual_x,target,battery_2,1,0.8084,0.8024,+6.0
13:20:36,dual_y,target,battery_2,1,-0.0987,-0.0972,-1.5
13:20:36,dual_yaw,target,battery_2,1,177.9627,178.5858,-0.62deg
13:20:47,contact_wrench,target,battery_2,1,10.0118,,fx=+0.9;fy=+0.8;mx=-0.00;my=+0.04;mz=+0.057
13:20:47,contact_yaw,target,battery_2,1,107.6653,107.4056,+0.26deg
13:20:47,anchor,target,battery_2,1,0.7530,,
13:20:53,plane,source,case,4,0.6317,0.6212,+10.5
13:20:53,det_yaw,source,case,4,177.4086,-2.5914,conf=0.97
13:20:53,det_box,source,case,4,304.4654,205.1551,ar=1.48
13:20:53,dual_x,source,case,4,0.9497,0.9555,-5.8
13:20:53,dual_y,source,case,4,-0.0992,-0.1015,+2.3
13:20:53,dual_yaw,source,case,4,177.5369,177.7346,-0.20deg
13:21:04,pitch,source,case,4,0.0141,0.0138,+0.3
13:21:04,contact,source,case,4,0.8074,0.8077,-0.3
13:21:09,plane,target,case,2,0.5748,0.5936,-18.8
13:21:11,det_yaw,target,case,2,177.5050,-2.4950,conf=0.97
13:21:11,det_box,target,case,2,309.6694,210.1562,ar=1.47
13:21:11,dual_x,target,case,2,0.7946,0.7903,+4.2
13:21:11,dual_y,target,case,2,-0.0760,-0.0740,-2.0
13:21:11,dual_yaw,target,case,2,177.1618,177.3301,-0.17deg
13:21:37,contact_wrench,target,case,2,11.7157,,fx=+0.0;fy=-1.0;mx=-0.37;my=+0.06;mz=+0.041
13:21:37,contact_yaw,target,case,2,104.8836,104.7197,+0.16deg
13:21:37,recover_step,target,case,2,,,a1;yaw;dyaw=+1.5deg;dxy=(+0.0/+0.0)mm;contact;z=+6.1mm;fx=-0.0;fy=-0.9;mz=-0.057
