time,event,station,label,layers,measured_m,predicted_m,resid_mm
14:04:35,det_yaw,source,case,5,177.2475,-2.7525,conf=0.96
14:04:35,det_box,source,case,5,292.9215,194.4133,ar=1.51
14:04:43,anchor,source,case,5,0.9444,,
14:05:02,contact_wrench,target,case,1,10.3695,,fx=-1.9;fy=+1.0;mx=-0.17;my=+0.02;mz=+0.068
14:05:02,contact_yaw,target,case,1,107.8225,107.5832,+0.24deg
14:05:02,anchor,target,case,1,0.8685,,
14:05:04,place_chk_x,target,case,1,0.9197,0.8943,+25.4
14:05:04,place_chk_y,target,case,1,0.0202,0.0258,-5.5
14:05:04,place_chk_yaw,target,case,1,178.6489,-2.7525,+1.40deg
14:05:08,plane,source,battery_1,5,0.7684,0.7890,-20.6
14:05:11,det_yaw,source,battery_1,5,178.5061,-1.4939,conf=0.96
14:05:11,det_box,source,battery_1,5,293.2631,194.2254,ar=1.51
14:05:11,dual_x,source,battery_1,5,0.8695,0.8500,+19.6
14:05:11,dual_y,source,battery_1,5,0.0878,0.0840,+3.8
14:05:11,dual_yaw,source,battery_1,5,178.2495,178.3564,-0.11deg
14:05:18,anchor,source,battery_1,5,0.9446,,
14:05:23,plane,target,battery_1,1,0.6925,0.7338,-41.3
14:05:23,det_yaw,target,battery_1,1,1.6028,1.6028,conf=0.95
14:05:23,det_box,target,battery_1,1,314.0455,221.9868,ar=1.41
14:05:23,dual_x,target,battery_1,1,0.9440,0.9043,+39.7
14:05:23,dual_y,target,battery_1,1,0.0862,0.0827,+3.5
14:05:23,dual_yaw,target,battery_1,1,1.9810,0.8936,+1.09deg
14:05:32,contact_wrench,target,battery_1,1,10.3863,,fx=-0.6;fy=+1.9;mx=-0.05;my=-0.79;mz=+0.029
14:05:32,contact_yaw,target,battery_1,1,112.5021,112.1836,+0.32deg
14:05:32,recover_step,target,battery_1,1,,,a1;force;dyaw=+0.0deg;dxy=(-0.5/+5.0)mm;contact;z=+16.9mm;fx=-0.6;fy=+1.9;mz=+0.029
14:05:32,recovered,target,battery_1,1,,,attempts=1
14:05:32,anchor,target,battery_1,1,0.8855,,
14:05:37,plane,source,battery_2,5,0.7684,0.7890,-20.6
14:05:39,det_yaw,source,battery_2,5,177.6900,-2.3100,conf=0.96
14:05:39,det_box,source,battery_2,5,291.8573,196.2644,ar=1.49
14:05:39,dual_x,source,battery_2,5,0.8744,0.8580,+16.4
14:05:39,dual_y,source,battery_2,5,-0.0822,-0.0790,-3.2
14:05:39,dual_yaw,source,battery_2,5,177.5583,177.7929,-0.23deg
14:05:46,anchor,source,battery_2,5,0.9442,,
14:05:51,plane,target,battery_2,1,0.6925,0.7338,-41.3
14:05:51,det_yaw,target,battery_2,1,0.2459,0.2459,conf=0.96
14:05:51,det_box,target,battery_2,1,316.9827,223.4938,ar=1.42
14:05:51,dual_x,target,battery_2,1,0.9594,0.9237,+35.7
14:05:51,dual_y,target,battery_2,1,-0.0858,-0.0807,-5.1
14:05:51,dual_yaw,target,battery_2,1,0.4648,0.6174,-0.15deg
14:06:02,contact_wrench,target,battery_2,1,10.2607,,fx=-2.4;fy=+3.0;mx=+0.06;my=-0.89;mz=-0.132
14:06:02,contact_yaw,target,battery_2,1,111.3290,110.8267,+0.50deg
14:06:02,recover_step,target,battery_2,1,,,a1;force;dyaw=+0.0deg;dxy=(+1.7/+4.7)mm;contact;z=+17.1mm;fx=+0.5;fy=+2.6;mz=+0.098
14:06:02,recover_step,target,battery_2,1,,,a2;force;dyaw=+0.0deg;dxy=(+2.6/+9.6)mm;contact;z=+2.4mm;fx=-2.4;fy=+3.0;mz=-0.132
14:06:02,recovered,target,battery_2,1,,,attempts=2
14:06:02,anchor,target,battery_2,1,0.8879,,
14:06:07,plane,source,case,4,0.7546,0.7752,-20.6
14:06:09,det_yaw,source,case,4,179.5926,-0.4074,conf=0.96
14:06:09,det_box,source,case,4,300.6543,201.1003,ar=1.50
14:06:09,dual_x,source,case,4,0.8903,0.8769,+13.4
14:06:09,dual_y,source,case,4,-0.0497,-0.0436,-6.1
14:06:09,dual_yaw,source,case,4,179.7265,179.8111,-0.08deg
14:06:16,pitch,source,case,4,0.0136,0.0138,-0.2
14:06:16,contact,source,case,4,0.9309,0.9306,+0.2
14:06:21,plane,target,case,2,0.7063,0.7476,-41.3
14:06:21,det_yaw,target,case,2,177.7699,-2.2301,conf=0.96
14:06:21,det_box,target,case,2,278.4856,210.4626,ar=1.32
14:06:21,dual_x,target,case,2,0.9331,0.8917,+41.3
14:06:21,dual_y,target,case,2,-0.1164,-0.1035,-12.9
14:06:21,dual_yaw,target,case,2,177.7801,178.3678,-0.59deg
