time,event,station,label,layers,measured_m,predicted_m,resid_mm
16:47:29,det_yaw,source,case,5,0.5057,0.5057,conf=0.96
16:47:29,det_box,source,case,5,286.2221,188.1622,ar=1.52
16:47:38,anchor,source,case,5,0.9418,,
16:47:58,contact_wrench,target,case,1,10.1632,,fx=-1.1;fy=+1.2;mx=-0.09;my=-0.07;mz=+0.087
16:47:58,contact_yaw,target,case,1,110.7327,110.5136,+0.22deg
16:47:58,anchor,target,case,1,0.8678,,
16:47:59,place_chk_x,target,case,1,0.7839,0.7657,+18.1
16:47:59,place_chk_y,target,case,1,0.0159,0.0241,-8.2
16:47:59,place_chk_yaw,target,case,1,0.3851,0.5057,-0.12deg
16:48:04,plane,source,battery_1,5,0.7658,0.7890,-23.2
16:48:06,det_yaw,source,battery_1,5,0.7166,0.7166,conf=0.96
16:48:06,det_box,source,battery_1,5,292.3078,194.8636,ar=1.50
16:48:06,dual_x,source,battery_1,5,0.7583,0.7479,+10.4
16:48:06,dual_y,source,battery_1,5,0.0798,0.0814,-1.6
16:48:06,dual_yaw,source,battery_1,5,0.6507,0.1629,+0.49deg
16:48:14,anchor,source,battery_1,5,0.9430,,
16:48:18,plane,target,battery_1,1,0.6918,0.7338,-42.0
16:48:20,det_yaw,target,battery_1,1,0.6270,0.6270,conf=0.96
16:48:20,det_box,target,battery_1,1,321.6707,217.2247,ar=1.48
16:48:20,dual_x,target,battery_1,1,0.7952,0.7703,+24.9
16:48:20,dual_y,target,battery_1,1,0.0810,0.0757,+5.3
16:48:20,dual_yaw,target,battery_1,1,0.8214,0.7729,+0.05deg
16:48:29,contact_wrench,target,battery_1,1,10.5571,,fx=-1.9;fy=+1.6;mx=-0.01;my=-0.38;mz=+0.082
16:48:29,contact_yaw,target,battery_1,1,111.4429,111.2079,+0.24deg
16:48:29,anchor,target,battery_1,1,0.8843,,
16:48:33,plane,source,battery_2,5,0.7658,0.7890,-23.2
16:48:36,det_yaw,source,battery_2,5,1.5172,1.5172,conf=0.96
16:48:36,det_box,source,battery_2,5,283.1208,191.7134,ar=1.48
16:48:36,dual_x,source,battery_2,5,0.7566,0.7468,+9.8
16:48:36,dual_y,source,battery_2,5,-0.0758,-0.0710,-4.8
16:48:36,dual_yaw,source,battery_2,5,1.7413,2.5700,-0.83deg
16:48:44,anchor,source,battery_2,5,0.9401,,
16:48:48,plane,target,battery_2,1,0.6918,0.7338,-42.0
