time,event,station,label,layers,measured_m,predicted_m,resid_mm
11:48:47,det_yaw,source,case,5,0.3465,0.3465,conf=0.96
11:48:47,det_box,source,case,5,337.6089,206.8588,ar=1.63
11:48:58,anchor,source,case,5,0.9452,,
11:49:23,contact_wrench,target,case,1,10.2884,,fx=-1.7;fy=+0.1;mx=-0.16;my=+0.02;mz=+0.068
11:49:23,contact_yaw,target,case,1,110.5007,110.3544,+0.15deg
11:49:23,anchor,target,case,1,0.8702,,
11:49:26,place_chk_x,target,case,1,0.7781,0.7894,-11.2
11:49:26,place_chk_y,target,case,1,0.0495,0.0616,-12.1
11:49:26,place_chk_yaw,target,case,1,179.4836,0.3465,-0.86deg
11:49:31,plane,source,battery_1,5,0.7692,0.7790,-9.8
11:49:33,det_yaw,source,battery_1,5,1.2440,1.2440,conf=0.96
11:49:33,det_box,source,battery_1,5,303.0222,198.9570,ar=1.52
11:49:33,dual_x,source,battery_1,5,0.7517,0.7451,+6.6
11:49:33,dual_y,source,battery_1,5,0.0890,0.0873,+1.8
11:49:33,dual_yaw,source,battery_1,5,1.0822,1.5644,-0.48deg
11:49:42,anchor,source,battery_1,5,0.9451,,
11:49:48,plane,target,battery_1,1,0.6942,0.7238,-29.6
11:49:50,det_yaw,target,battery_1,1,1.0258,1.0258,conf=0.96
11:49:50,det_box,target,battery_1,1,331.1198,215.0285,ar=1.54
11:49:50,dual_x,target,battery_1,1,0.7863,0.7690,+17.3
11:49:50,dual_y,target,battery_1,1,0.0802,0.0770,+3.2
11:49:50,dual_yaw,target,battery_1,1,0.9679,0.6203,+0.35deg
11:50:04,contact_wrench,target,battery_1,1,10.1028,,fx=-0.6;fy=+1.4;mx=-0.16;my=-0.57;mz=+0.070
11:50:04,contact_yaw,target,battery_1,1,105.4885,105.3041,+0.18deg
11:50:04,recover_step,target,battery_1,1,,,a1;force;dyaw=+0.0deg;dxy=(-0.1/+3.0)mm;contact;z=+36.4mm;fx=+0.5;fy=+1.7;mz=+0.068
