time,event,station,label,layers,measured_m,predicted_m,resid_mm
20:29:35,det_yaw,source,case,4,177.3024,-2.6976,conf=0.95
20:29:35,det_box,source,case,4,284.8355,197.6443,ar=1.44
20:29:44,anchor,source,case,4,0.8024,,
20:29:58,contact_wrench,target,case,1,12.0430,,fx=+3.5;fy=+4.3;mx=-1.25;my=+0.52;mz=+0.018
20:29:58,contact_yaw,target,case,1,177.2829,177.2971,-0.01deg
20:29:58,recover_step,target,case,1,,,a1;corner;dyaw=+0.0deg;dxy=(-123.4/+25.6)mm;contact;z=-33.8mm;fx=+3.2;fy=+3.9;mz=n/a
20:29:58,anchor,target,case,1,0.7350,,
20:30:00,place_chk_x,target,case,1,0.9030,0.9578,-54.9
20:30:00,place_chk_y,target,case,1,0.0627,0.0916,-28.9
20:30:00,place_chk_yaw,target,case,1,2.9927,-2.6976,+5.69deg
20:30:02,plane,source,battery_1,4,0.6474,0.6552,-7.8
20:30:02,det_yaw,source,battery_1,4,178.8362,-1.1638,conf=0.95
20:30:02,det_box,source,battery_1,4,284.3368,194.4699,ar=1.46
20:30:02,dual_x,source,battery_1,4,0.8986,0.8939,+4.7
20:30:02,dual_y,source,battery_1,4,0.1360,0.1340,+2.0
20:30:02,dual_yaw,source,battery_1,4,178.7838,179.0709,-0.29deg
20:30:09,anchor,source,battery_1,4,0.8001,,
20:30:11,plane,target,battery_1,1,0.5800,0.6138,-33.8
20:30:12,det_yaw,target,battery_1,1,2.9398,2.9398,conf=0.95
20:30:12,det_box,target,battery_1,1,322.1659,210.2723,ar=1.53
20:30:13,dual_x,target,battery_1,1,0.9025,0.8833,+19.3
20:30:13,dual_y,target,battery_1,1,0.0830,0.0795,+3.5
20:30:13,dual_yaw,target,battery_1,1,2.9804,3.1780,-0.20deg
20:30:25,contact_wrench,target,battery_1,1,1.5740,,fx=-4.6;fy=+4.3;mx=-0.70;my=-0.87;mz=-0.175
20:30:25,contact_yaw,target,battery_1,1,-176.5333,-176.4925,-0.04deg
20:30:25,recover_step,target,battery_1,1,,,a1;corner;dyaw=+0.0deg;dxy=(-22.6/+22.0)mm;contact;z=-0.4mm;fx=-4.9;fy=+4.0;mz=n/a
20:30:25,anchor,target,battery_1,1,0.7496,,
20:30:28,plane,source,battery_2,4,0.6474,0.6552,-7.8
20:30:29,det_yaw,source,battery_2,4,176.7369,-3.2631,conf=0.95
20:30:29,det_box,source,battery_2,4,284.5587,195.5728,ar=1.46
20:30:29,dual_x,source,battery_2,4,0.8986,0.8961,+2.5
20:30:29,dual_y,source,battery_2,4,-0.0319,-0.0312,-0.7
20:30:29,dual_yaw,source,battery_2,4,176.5469,176.6972,-0.15deg
20:30:36,anchor,source,battery_2,4,0.8019,,
20:30:38,plane,target,battery_2,1,0.5800,0.6138,-33.8
20:30:38,det_yaw,target,battery_2,1,0.5769,0.5769,conf=0.95
20:30:38,det_box,target,battery_2,1,316.4009,210.1939,ar=1.51
20:30:38,dual_x,target,battery_2,1,0.8914,0.8736,+17.8
20:30:38,dual_y,target,battery_2,1,-0.0359,-0.0318,-4.2
20:30:38,dual_yaw,target,battery_2,1,0.8848,0.5691,+0.32deg
20:30:52,contact_wrench,target,battery_2,1,0.8625,,fx=-4.4;fy=+2.2;mx=-0.31;my=-0.67;mz=+0.103
20:30:52,contact_yaw,target,battery_2,1,-178.9295,-178.8555,-0.07deg
20:30:52,recover_step,target,battery_2,1,,,a1;corner;dyaw=+0.0deg;dxy=(-14.6/+18.3)mm;contact;z=+0.5mm;fx=-4.0;fy=+2.4;mz=n/a
20:30:52,anchor,target,battery_2,1,0.7505,,
20:30:54,plane,source,case,3,0.6336,0.6414,-7.8
20:30:54,det_yaw,source,case,3,175.2498,-4.7502,conf=0.95
20:30:54,det_box,source,case,3,290.0909,201.3864,ar=1.44
20:30:55,dual_x,source,case,3,0.9064,0.9018,+4.6
20:30:55,dual_y,source,case,3,-0.0451,-0.0468,+1.7
20:30:55,dual_yaw,source,case,3,175.3773,174.9768,+0.40deg
20:31:03,pitch,source,case,3,0.0130,0.0138,-0.8
20:31:03,contact,source,case,3,0.7894,0.7886,+0.8
20:31:05,plane,target,case,2,0.5938,0.6276,-33.8
20:31:05,det_yaw,target,case,2,0.0132,0.0132,conf=0.94
20:31:05,det_box,target,case,2,307.2605,206.8616,ar=1.49
20:31:05,dual_x,target,case,2,0.8823,0.8652,+17.1
20:31:05,dual_y,target,case,2,-0.0452,-0.0401,-5.2
20:31:05,dual_yaw,target,case,2,0.0013,179.4345,+0.57deg
20:31:14,contact_wrench,target,case,2,0.6820,,fx=+4.6;fy=-9.0;mx=+1.66;my=+1.15;mz=-0.142
20:31:14,contact_yaw,target,case,2,-179.8372,-179.9921,+0.15deg
20:31:14,recover_step,target,case,2,,,a1;corner;dyaw=+0.0deg;dxy=(-48.2/+59.6)mm;contact;z=-7.2mm;fx=+0.5;fy=+0.3;mz=n/a
20:31:14,pitch,target,case,2,0.0163,0.0138,+2.5
20:31:14,contact,target,case,2,0.7513,0.7488,+2.5
20:31:17,place_chk_x,target,case,2,0.8892,0.8728,+16.4
20:31:17,place_chk_y,target,case,2,-0.0425,-0.0429,+0.5
20:31:17,place_chk_yaw,target,case,2,0.2511,0.0132,+0.24deg
20:31:18,plane,source,battery_1,3,0.6336,0.6414,-7.8
20:31:18,det_yaw,source,battery_1,3,177.5484,-2.4516,conf=0.95
20:31:18,det_box,source,battery_1,3,283.5938,198.8468,ar=1.43
20:31:19,dual_x,source,battery_1,3,0.9027,0.8989,+3.8
20:31:19,dual_y,source,battery_1,3,0.1277,0.1277,+0.0
20:31:19,dual_yaw,source,battery_1,3,177.4659,177.1203,+0.35deg
20:31:26,pitch,source,battery_1,3,0.0134,0.0138,-0.4
20:31:26,contact,source,battery_1,3,0.7867,0.7863,+0.4
20:31:35,det_yaw,divert,battery_1,1,175.7683,-4.2317,conf=0.95
20:31:35,det_box,divert,battery_1,1,298.8792,202.4698,ar=1.48
20:31:48,plane,source,battery_2,3,0.6336,0.6414,-7.8
20:31:49,det_yaw,source,battery_2,3,179.5208,-0.4792,conf=0.95
20:31:49,det_box,source,battery_2,3,287.7472,197.9921,ar=1.45
20:31:49,dual_x,source,battery_2,3,0.9312,0.9281,+3.2
20:31:49,dual_y,source,battery_2,3,-0.0118,-0.0111,-0.7
20:31:49,dual_yaw,source,battery_2,3,179.5452,179.5145,+0.03deg
20:32:10,pitch,source,battery_2,3,0.0137,0.0138,-0.1
20:32:10,contact,source,battery_2,3,0.7882,0.7881,+0.1
20:32:12,plane,target,battery_2,2,0.5938,0.6276,-33.8
20:32:12,det_yaw,target,battery_2,2,4.6574,4.6574,conf=0.94
20:32:12,det_box,target,battery_2,2,318.8636,204.7272,ar=1.56
20:32:12,dual_x,target,battery_2,2,0.9477,0.9341,+13.6
20:32:12,dual_y,target,battery_2,2,-0.0142,-0.0146,+0.4
20:32:12,dual_yaw,target,battery_2,2,4.4594,5.0703,-0.61deg
20:32:24,contact_wrench,target,battery_2,2,4.8220,,fx=-4.8;fy=+4.4;mx=-1.04;my=-0.73;mz=-0.203
20:32:24,contact_yaw,target,battery_2,2,-174.8020,-174.7750,-0.03deg
20:32:24,recover_step,target,battery_2,2,,,a1;corner;dyaw=+0.0deg;dxy=(-16.7/+16.7)mm;contact;z=-1.3mm;fx=-4.5;fy=+4.5;mz=n/a
20:32:24,pitch,target,battery_2,2,0.0145,0.0138,+0.7
20:32:24,contact,target,battery_2,2,0.7650,0.7643,+0.7
20:32:26,plane,source,case,2,0.6198,0.6276,-7.8
20:32:26,det_yaw,source,case,2,179.0300,-0.9700,conf=0.96
20:32:26,det_box,source,case,2,287.1338,200.4608,ar=1.43
20:32:26,dual_x,source,case,2,0.9391,0.9343,+4.8
20:32:26,dual_y,source,case,2,-0.0272,-0.0265,-0.8
20:32:26,dual_yaw,source,case,2,178.9305,178.8991,+0.03deg
20:32:35,pitch,source,case,2,0.0125,0.0138,-1.3
20:32:35,contact,source,case,2,0.7773,0.7748,+2.6
20:32:37,plane,target,case,3,0.6076,0.6414,-33.8
20:32:37,det_yaw,target,case,3,4.6011,4.6011,conf=0.94
20:32:37,det_box,target,case,3,306.7436,202.6233,ar=1.51
20:32:37,dual_x,target,case,3,0.9368,0.9186,+18.2
20:32:37,dual_y,target,case,3,-0.0158,-0.0128,-3.0
20:32:37,dual_yaw,target,case,3,4.5271,3.8577,+0.67deg
20:32:47,contact_wrench,target,case,3,-5.5790,,fx=+5.5;fy=-8.8;mx=+1.66;my=+1.40;mz=-0.056
20:32:47,contact_yaw,target,case,3,-175.2015,-175.4042,+0.20deg
20:32:47,recover_step,target,case,3,,,a1;corner;dyaw=+0.0deg;dxy=(-49.6/+63.6)mm;contact;z=-4.4mm;fx=+1.0;fy=+0.8;mz=n/a
20:32:47,pitch,target,case,3,0.0168,0.0138,+3.0
20:32:47,contact,target,case,3,0.7686,0.7626,+6.0
20:32:49,place_chk_x,target,case,3,0.9459,0.9286,+17.3
20:32:49,place_chk_y,target,case,3,-0.0147,-0.0180,+3.3
20:32:49,place_chk_yaw,target,case,3,4.8010,4.6011,+0.20deg
20:32:50,plane,source,battery_1,2,0.6198,0.6276,-7.8
20:32:52,det_yaw,source,battery_1,2,178.8838,-1.1162,conf=0.96
20:32:52,det_box,source,battery_1,2,284.3719,200.9268,ar=1.42
20:32:52,dual_x,source,battery_1,2,0.9356,0.9324,+3.1
20:32:52,dual_y,source,battery_1,2,0.1009,0.1009,+0.0
20:32:52,dual_yaw,source,battery_1,2,178.6358,178.8612,-0.23deg
20:32:59,pitch,source,battery_1,2,0.0118,0.0138,-2.0
20:32:59,contact,source,battery_1,2,0.7764,0.7725,+4.0
20:33:01,plane,target,battery_1,3,0.6076,0.6414,-33.8
20:33:01,det_yaw,target,battery_1,3,5.7399,5.7399,conf=0.94
20:33:01,det_box,target,battery_1,3,313.0692,211.0986,ar=1.48
20:33:01,dual_x,target,battery_1,3,0.9446,0.9270,+17.6
20:33:01,dual_y,target,battery_1,3,0.1294,0.1251,+4.3
20:33:01,dual_yaw,target,battery_1,3,5.7545,6.2146,-0.46deg
