time,event,station,label,layers,measured_m,predicted_m,resid_mm
15:34:42,det_yaw,source,case,4,1.0141,1.0141,conf=0.97
15:34:42,det_box,source,case,4,279.2296,199.3695,ar=1.40
15:34:50,anchor,source,case,4,0.7985,,
15:35:29,contact_wrench,target,case,1,9.4338,,fx=+1.2;fy=+3.0;mx=-0.84;my=-0.13;mz=+0.427
15:35:29,contact_yaw,target,case,1,-179.0261,-178.9912,-0.03deg
15:35:29,place_misseat,target,case,1,0.7281,,
15:35:32,place_chk_x,target,case,1,0.7143,0.7585,-44.2
15:35:32,place_chk_y,target,case,1,0.0149,0.0152,-0.2
15:35:32,place_chk_yaw,target,case,1,3.3331,1.0141,+2.32deg
15:35:34,plane,source,battery_1,4,0.6435,0.6552,-11.7
15:35:36,det_yaw,source,battery_1,4,179.4739,-0.5261,conf=0.96
15:35:36,det_box,source,battery_1,4,286.0739,196.5838,ar=1.46
15:35:36,dual_x,source,battery_1,4,0.8223,0.8203,+2.0
15:35:36,dual_y,source,battery_1,4,0.1534,0.1513,+2.1
15:35:36,dual_yaw,source,battery_1,4,179.4815,179.6603,-0.18deg
15:35:44,anchor,source,battery_1,4,0.7981,,
15:35:46,det_yaw,target,battery_1,1,2.3169,2.3169,conf=0.97
15:35:46,det_box,target,battery_1,1,299.6062,199.3577,ar=1.50
15:35:59,contact_wrench,target,battery_1,1,4.7649,,fx=-2.9;fy=-0.9;mx=-0.54;my=-0.46;mz=-0.426
15:35:59,contact_yaw,target,battery_1,1,-177.1248,-177.1155,-0.01deg
15:35:59,recover_step,target,battery_1,1,,,a1;corner;dyaw=+0.0deg;dxy=(+0.0/+23.9)mm;contact;z=-16.7mm;fx=-2.5;fy=-0.4;mz=n/a
15:35:59,anchor,target,battery_1,1,0.7521,,
15:36:02,plane,source,battery_2,4,0.6435,0.6552,-11.7
15:36:03,det_yaw,source,battery_2,4,178.9622,-1.0378,conf=0.96
15:36:03,det_box,source,battery_2,4,273.5428,195.6948,ar=1.40
15:36:03,dual_x,source,battery_2,4,0.8432,0.8364,+6.7
15:36:03,dual_y,source,battery_2,4,-0.0202,-0.0179,-2.4
15:36:03,dual_yaw,source,battery_2,4,179.9983,179.3586,+0.64deg
15:36:11,anchor,source,battery_2,4,0.7973,,
15:36:14,det_yaw,target,battery_2,1,1.3917,1.3917,conf=0.97
15:36:14,det_box,target,battery_2,1,292.6010,193.9216,ar=1.51
15:36:25,contact_wrench,target,battery_2,1,2.9644,,fx=-3.0;fy=-1.2;mx=-0.11;my=-0.60;mz=-0.616
15:36:25,contact_yaw,target,battery_2,1,-178.0253,-178.0407,+0.02deg
15:36:25,recover_step,target,battery_2,1,,,a1;corner;dyaw=+0.0deg;dxy=(+0.0/+18.9)mm;contact;z=+3.8mm;fx=-2.6;fy=+0.2;mz=n/a
15:36:25,anchor,target,battery_2,1,0.7559,,
15:36:28,plane,source,case,3,0.6297,0.6414,-11.7
15:36:28,det_yaw,source,case,3,178.7413,-1.2587,conf=0.96
15:36:28,det_box,source,case,3,286.9846,200.6172,ar=1.43
15:36:28,dual_x,source,case,3,0.8505,0.8429,+7.6
15:36:28,dual_y,source,case,3,-0.0270,-0.0254,-1.6
15:36:28,dual_yaw,source,case,3,178.9410,179.2440,-0.30deg
15:36:36,pitch,source,case,3,0.0134,0.0138,-0.4
15:36:36,contact,source,case,3,0.7851,0.7847,+0.4
15:36:39,det_yaw,target,case,2,0.2464,0.2464,conf=0.97
15:36:39,det_box,target,case,2,287.1975,193.7609,ar=1.48
15:36:56,contact_wrench,target,case,2,7.0400,,fx=-1.6;fy=+9.8;mx=-2.26;my=-0.84;mz=+0.499
15:36:56,contact_yaw,target,case,2,-179.7059,-179.7589,+0.05deg
15:36:56,place_misseat,target,case,2,0.7450,0.7826,-37.6
15:36:59,place_chk_x,target,case,2,0.7404,0.8009,-60.5
15:36:59,place_chk_y,target,case,2,-0.0172,-0.0189,+1.8
15:36:59,place_chk_yaw,target,case,2,2.7212,0.2464,+2.47deg
15:37:01,plane,source,battery_1,3,0.6297,0.6414,-11.7
