time,event,station,label,layers,measured_m,predicted_m,resid_mm
10:26:11,det_yaw,source,case,4,178.7757,-1.2243,conf=0.96
10:26:11,det_box,source,case,4,278.9640,189.2586,ar=1.47
10:26:20,anchor,source,case,4,0.9308,,
10:26:34,contact_wrench,target,case,1,16.1763,,fx=-3.1;fy=-4.2;mx=-1.18;my=+0.29;mz=-0.017
10:26:34,contact_yaw,target,case,1,108.9495,108.7836,+0.17deg
10:26:34,recover_step,target,case,1,,,a1;corner;dyaw=+0.0deg;dxy=(-40.1/+30.7)mm;contact;z=-2.1mm;fx=-2.0;fy=-5.1;mz=n/a
10:26:34,anchor,target,case,1,0.8679,,
10:26:35,place_chk_x,target,case,1,0.9134,0.9200,-6.6
10:26:35,place_chk_y,target,case,1,-0.0129,-0.0200,+7.1
10:26:35,place_chk_yaw,target,case,1,178.9951,-1.2243,+0.22deg
10:26:39,plane,source,battery_1,4,0.7548,0.7752,-20.4
10:26:39,det_yaw,source,battery_1,4,178.9054,-1.0946,conf=0.94
10:26:39,det_box,source,battery_1,4,288.0634,192.8996,ar=1.49
10:26:39,dual_x,source,battery_1,4,0.9019,0.8872,+14.6
10:26:39,dual_y,source,battery_1,4,0.0559,0.0509,+5.1
10:26:39,dual_yaw,source,battery_1,4,179.1090,179.3122,-0.20deg
10:26:46,anchor,source,battery_1,4,0.9289,,
10:26:50,plane,target,battery_1,1,0.6919,0.7338,-41.9
10:26:52,det_yaw,target,battery_1,1,179.6776,-0.3224,conf=0.95
10:26:52,det_box,target,battery_1,1,291.5245,205.7800,ar=1.42
10:26:52,dual_x,target,battery_1,1,0.8914,0.8692,+22.2
10:26:52,dual_y,target,battery_1,1,0.0713,0.0692,+2.1
10:26:52,dual_yaw,target,battery_1,1,179.4844,178.5188,+0.97deg
10:27:00,contact_wrench,target,battery_1,1,10.4678,,fx=-1.0;fy=+2.3;mx=+0.07;my=-0.46;mz=+0.049
10:27:00,contact_yaw,target,battery_1,1,110.6077,110.2585,+0.35deg
10:27:00,anchor,target,battery_1,1,0.8817,,
10:27:04,plane,source,battery_2,4,0.7548,0.7752,-20.4
10:27:06,det_yaw,source,battery_2,4,178.1840,-1.8160,conf=0.96
10:27:06,det_box,source,battery_2,4,287.6277,191.5891,ar=1.50
10:27:06,dual_x,source,battery_2,4,0.9091,0.8935,+15.6
10:27:06,dual_y,source,battery_2,4,-0.0801,-0.0781,-2.0
10:27:06,dual_yaw,source,battery_2,4,178.1173,177.0632,+1.05deg
10:27:13,anchor,source,battery_2,4,0.9288,,
10:27:17,plane,target,battery_2,1,0.6919,0.7338,-41.9
10:27:17,det_yaw,target,battery_2,1,178.2111,-1.7889,conf=0.96
10:27:17,det_box,target,battery_2,1,285.4060,213.6764,ar=1.34
10:27:17,dual_x,target,battery_2,1,0.9010,0.8743,+26.7
10:27:17,dual_y,target,battery_2,1,-0.0602,-0.0539,-6.4
10:27:17,dual_yaw,target,battery_2,1,178.2108,179.1024,-0.89deg
10:27:27,contact_wrench,target,battery_2,1,10.3225,,fx=-6.1;fy=-0.0;mx=-0.26;my=+0.39;mz=-0.050
10:27:27,contact_yaw,target,battery_2,1,109.0698,108.7920,+0.28deg
10:27:27,recover_step,target,battery_2,1,,,a1;force;dyaw=+0.0deg;dxy=(-5.0/+0.0)mm;contact;z=-1.5mm;fx=-6.1;fy=-0.0;mz=-0.050
10:27:27,recovered,target,battery_2,1,,,attempts=1
10:27:27,anchor,target,battery_2,1,0.8802,,
10:27:31,plane,source,case,3,0.7410,0.7614,-20.4
10:27:31,det_yaw,source,case,3,178.1015,-1.8985,conf=0.96
10:27:31,det_box,source,case,3,293.7871,193.6151,ar=1.52
10:27:31,dual_x,source,case,3,0.9315,0.9144,+17.0
