time,event,station,label,layers,measured_m,predicted_m,resid_mm
16:36:29,det_yaw,source,case,3,179.8857,-0.1143,conf=0.95
16:36:29,det_box,source,case,3,276.6996,194.7581,ar=1.42
16:36:36,anchor,source,case,3,0.7648,,
16:36:49,contact_wrench,target,case,1,11.5710,,fx=-0.7;fy=+2.7;mx=-0.88;my=-0.49;mz=+0.194
16:36:49,contact_yaw,target,case,1,179.9420,179.8804,+0.06deg
16:36:49,recover_step,target,case,1,,,a1;corner;dyaw=+0.0deg;dxy=(-25.2/+50.8)mm;contact;z=-46.5mm;fx=-0.7;fy=+2.7;mz=n/a
16:36:49,anchor,target,case,1,0.7223,,
16:36:51,place_chk_x,target,case,1,0.7945,0.7482,+46.3
16:36:51,place_chk_y,target,case,1,0.0031,-0.0015,+4.6
16:36:51,place_chk_yaw,target,case,1,178.9228,-0.1143,-0.96deg
16:36:54,plane,source,battery_1,3,0.6098,0.6414,-31.6
16:36:54,det_yaw,source,battery_1,3,0.5168,0.5168,conf=0.95
16:36:54,det_box,source,battery_1,3,298.0086,199.8725,ar=1.49
16:36:54,dual_x,source,battery_1,3,0.8983,0.8802,+18.1
16:36:54,dual_y,source,battery_1,3,0.1132,0.1088,+4.4
16:36:54,dual_yaw,source,battery_1,3,0.8027,0.5113,+0.29deg
16:36:54,depth_pick,source,battery_1,3,0.7767,0.7648,+11.9
16:37:03,anchor,source,battery_1,3,0.7674,,
16:37:08,det_yaw,divert,battery_1,1,175.2407,-4.7593,conf=0.95
16:37:08,det_box,divert,battery_1,1,298.2158,202.0421,ar=1.48
16:37:28,place_misseat,divert,battery_1,1,0.7391,0.7688,-29.7
16:37:31,plane,source,battery_2,3,0.6098,0.6414,-31.6
16:37:31,det_yaw,source,battery_2,3,179.6088,-0.3912,conf=0.95
16:37:31,det_box,source,battery_2,3,297.1118,199.1390,ar=1.49
16:37:31,dual_x,source,battery_2,3,0.9018,0.8875,+14.2
16:37:31,dual_y,source,battery_2,3,-0.0343,-0.0316,-2.7
16:37:31,dual_yaw,source,battery_2,3,179.0960,179.5179,-0.42deg
16:37:31,depth_pick,source,battery_2,3,0.7727,0.7648,+7.9
16:37:42,anchor,source,battery_2,3,0.7632,,
16:37:47,det_yaw,divert,battery_2,1,179.4171,-0.5829,conf=0.95
16:37:47,det_box,divert,battery_2,1,294.2247,197.7062,ar=1.49
16:38:05,plane,source,case,2,0.5960,0.6276,-31.6
16:38:08,det_yaw,source,case,2,0.6061,0.6061,conf=0.95
16:38:08,det_box,source,case,2,304.2439,204.7491,ar=1.49
16:38:08,dual_x,source,case,2,0.9140,0.8992,+14.8
16:38:08,dual_y,source,case,2,-0.0656,-0.0632,-2.3
16:38:08,dual_yaw,source,case,2,0.8503,179.5558,+1.29deg
16:38:14,pitch,source,case,2,0.0142,0.0138,+0.4
16:38:14,contact,source,case,2,0.7506,0.7510,-0.4
16:38:17,plane,target,case,2,0.5811,0.6276,-46.5
16:38:19,det_yaw,target,case,2,178.0137,-1.9863,conf=0.95
16:38:19,det_box,target,case,2,326.5062,215.3448,ar=1.52
16:38:19,dual_x,target,case,2,0.9159,0.8913,+24.6
16:38:19,dual_y,target,case,2,-0.0574,-0.0493,-8.2
16:38:19,dual_yaw,target,case,2,178.0137,178.3779,-0.36deg
16:38:38,contact_wrench,target,case,2,2.5050,,fx=+0.2;fy=-2.3;mx=+0.37;my=+0.02;mz=+0.364
16:38:38,contact_yaw,target,case,2,178.0682,178.0084,+0.06deg
16:38:38,recover_step,target,case,2,,,a1;corner;dyaw=+0.0deg;dxy=(-47.6/+52.4)mm;contact;z=+10.4mm;fx=-6.7;fy=+0.6;mz=n/a
16:38:38,place_misseat,target,case,2,0.7465,0.7361,+10.4
16:38:40,place_chk_x,target,case,2,0.9203,0.9060,+14.3
16:38:40,place_chk_y,target,case,2,-0.0597,-0.0579,-1.7
16:38:40,place_chk_yaw,target,case,2,179.2992,-1.9863,+1.29deg
16:38:42,plane,source,battery_1,2,0.5960,0.6276,-31.6
16:38:45,det_yaw,source,battery_1,2,4.6874,4.6874,conf=0.94
16:38:45,det_box,source,battery_1,2,308.0556,201.7776,ar=1.53
16:38:45,dual_x,source,battery_1,2,0.8856,0.8730,+12.6
16:38:45,dual_y,source,battery_1,2,0.1487,0.1441,+4.6
16:38:45,dual_yaw,source,battery_1,2,4.7563,4.8952,-0.14deg
16:38:45,depth_pick,source,battery_1,2,0.7629,0.7506,+12.3
16:38:54,pitch,source,battery_1,2,0.0130,0.0138,-0.8
16:38:54,contact,source,battery_1,2,0.7544,0.7536,+0.8
16:38:57,plane,target,battery_1,2,0.5811,0.6276,-46.5
16:39:00,det_yaw,target,battery_1,2,3.0231,3.0231,conf=0.95
16:39:00,det_box,target,battery_1,2,331.3456,212.7071,ar=1.56
16:39:00,dual_x,target,battery_1,2,0.9055,0.8849,+20.6
16:39:00,dual_y,target,battery_1,2,0.1503,0.1408,+9.5
16:39:00,dual_yaw,target,battery_1,2,3.3026,5.0032,-1.70deg
16:39:10,contact_wrench,target,battery_1,2,3.5680,,fx=-3.1;fy=+3.9;mx=-0.48;my=-0.55;mz=+0.478
16:39:10,contact_yaw,target,battery_1,2,-176.3904,-176.4092,+0.02deg
16:39:10,recover_step,target,battery_1,2,,,a1;corner;dyaw=+0.0deg;dxy=(-28.6/+25.2)mm;contact;z=+16.5mm;fx=-4.8;fy=+4.7;mz=n/a
16:39:10,anchor,target,battery_1,2,0.7526,,
16:39:14,plane,source,battery_2,2,0.5960,0.6276,-31.6
16:39:18,det_yaw,source,battery_2,2,4.5485,4.5485,conf=0.95
16:39:18,det_box,source,battery_2,2,306.9836,204.2925,ar=1.50
16:39:18,dual_x,source,battery_2,2,0.8943,0.8770,+17.4
16:39:18,dual_y,source,battery_2,2,-0.0595,-0.0535,-6.0
16:39:18,dual_yaw,source,battery_2,2,4.7798,4.7278,+0.05deg
16:39:18,depth_pick,source,battery_2,2,0.7577,0.7506,+7.1
16:39:28,pitch,source,battery_2,2,0.0140,0.0138,+0.2
16:39:28,contact,source,battery_2,2,0.7492,0.7494,-0.2
16:39:30,plane,target,battery_2,2,0.5811,0.6276,-46.5
16:39:32,det_yaw,target,battery_2,2,3.5385,3.5385,conf=0.95
16:39:32,det_box,target,battery_2,2,327.5901,209.7624,ar=1.56
16:39:32,dual_x,target,battery_2,2,0.9096,0.8857,+23.9
16:39:32,dual_y,target,battery_2,2,-0.0338,-0.0272,-6.6
16:39:32,dual_yaw,target,battery_2,2,3.8393,3.6875,+0.15deg
16:39:43,contact_wrench,target,battery_2,2,4.0640,,fx=-4.8;fy=+1.7;mx=-0.30;my=-0.76;mz=+0.521
16:39:43,contact_yaw,target,battery_2,2,-175.8780,-175.8938,+0.02deg
16:39:43,recover_step,target,battery_2,2,,,a1;corner;dyaw=+0.0deg;dxy=(-32.8/+18.6)mm;contact;z=+2.2mm;fx=-6.4;fy=+4.6;mz=n/a
16:39:43,anchor,target,battery_2,2,0.7548,,
16:39:46,plane,source,case,1,0.5822,0.6138,-31.6
16:39:48,det_yaw,source,case,1,6.9326,6.9326,conf=0.94
16:39:48,det_box,source,case,1,311.1760,206.0605,ar=1.51
16:39:49,dual_x,source,case,1,0.8891,0.8709,+18.1
16:39:49,dual_y,source,case,1,-0.0316,-0.0263,-5.3
16:39:49,dual_yaw,source,case,1,7.1316,6.5818,+0.55deg
16:39:55,pitch,source,case,1,0.0146,0.0138,+0.8
16:39:56,contact,source,case,1,0.7356,0.7372,-1.6
16:39:59,plane,target,case,3,0.5949,0.6414,-46.5
16:40:01,det_yaw,target,case,3,5.9552,5.9552,conf=0.95
16:40:01,det_box,target,case,3,317.8057,209.0526,ar=1.52
16:40:01,dual_x,target,case,3,0.9093,0.8864,+22.9
16:40:01,dual_y,target,case,3,-0.0082,-0.0049,-3.3
16:40:01,dual_yaw,target,case,3,5.7562,6.8519,-1.10deg
16:40:09,contact_wrench,target,case,3,13.3880,,fx=+6.1;fy=-1.2;mx=+0.39;my=+1.00;mz=-0.401
16:40:09,contact_yaw,target,case,3,-173.9716,-174.0501,+0.08deg
