time,event,station,label,layers,measured_m,predicted_m,resid_mm
16:36:54,det_yaw,source,case,5,178.1605,-1.8395,conf=0.97
16:36:54,det_box,source,case,5,283.8650,196.9463,ar=1.44
16:37:03,anchor,source,case,5,0.9414,,
16:37:29,contact_wrench,target,case,1,11.2930,,fx=-1.4;fy=-1.6;mx=-0.61;my=+0.08;mz=+0.109
16:37:29,contact_yaw,target,case,1,108.3529,108.1684,+0.18deg
16:37:29,recover_step,target,case,1,,,a1;force;dyaw=+0.0deg;dxy=(-1.4/-4.8)mm;contact;z=-3.5mm;fx=-1.4;fy=-1.6;mz=+0.109
16:37:29,recovered,target,case,1,,,attempts=1
16:37:29,anchor,target,case,1,0.8665,,
16:37:30,place_chk_x,target,case,1,0.7700,0.7636,+6.5
16:37:30,place_chk_y,target,case,1,0.0643,0.0669,-2.6
16:37:30,place_chk_yaw,target,case,1,175.9578,-1.8395,-2.20deg
16:37:35,plane,source,battery_1,5,0.7654,0.7890,-23.6
16:37:35,det_yaw,source,battery_1,5,179.1879,-0.8121,conf=0.96
16:37:35,det_box,source,battery_1,5,287.0799,194.3076,ar=1.48
16:37:35,dual_x,source,battery_1,5,0.6934,0.6837,+9.6
16:37:35,dual_y,source,battery_1,5,0.0963,0.0942,+2.2
16:37:35,dual_yaw,source,battery_1,5,179.2825,179.0350,+0.25deg
16:37:46,anchor,source,battery_1,5,0.9403,,
16:37:51,plane,target,battery_1,1,0.6905,0.7338,-43.3
16:37:53,det_yaw,target,battery_1,1,178.6737,-1.3263,conf=0.96
16:37:53,det_box,target,battery_1,1,319.3323,223.5380,ar=1.43
16:37:54,dual_x,target,battery_1,1,0.8078,0.7820,+25.8
16:37:54,dual_y,target,battery_1,1,0.0781,0.0714,+6.6
16:37:54,dual_yaw,target,battery_1,1,179.4439,179.2685,+0.18deg
16:38:02,contact_wrench,target,battery_1,1,10.4228,,fx=-2.1;fy=+2.0;mx=-0.02;my=-0.29;mz=+0.125
16:38:02,contact_yaw,target,battery_1,1,109.4715,109.2546,+0.22deg
16:38:02,anchor,target,battery_1,1,0.8830,,
16:38:07,plane,source,battery_2,5,0.7654,0.7890,-23.6
16:38:10,det_yaw,source,battery_2,5,179.3722,-0.6278,conf=0.96
16:38:10,det_box,source,battery_2,5,284.1394,192.5129,ar=1.48
16:38:11,dual_x,source,battery_2,5,0.6879,0.6787,+9.2
16:38:11,dual_y,source,battery_2,5,-0.0774,-0.0733,-4.1
16:38:11,dual_yaw,source,battery_2,5,179.2833,179.8276,-0.54deg
16:38:18,anchor,source,battery_2,5,0.9391,,
16:38:23,plane,target,battery_2,1,0.6905,0.7338,-43.3
16:38:23,det_yaw,target,battery_2,1,178.7363,-1.2637,conf=0.96
16:38:23,det_box,target,battery_2,1,317.1652,219.8629,ar=1.44
16:38:23,dual_x,target,battery_2,1,0.8102,0.7850,+25.1
16:38:23,dual_y,target,battery_2,1,-0.0992,-0.0908,-8.4
16:38:23,dual_yaw,target,battery_2,1,179.1501,179.3007,-0.15deg
16:38:33,contact_wrench,target,battery_2,1,10.7473,,fx=-4.2;fy=+2.5;mx=+0.07;my=+0.16;mz=+0.029
16:38:33,contact_yaw,target,battery_2,1,109.5307,109.3171,+0.21deg
16:38:33,recover_step,target,battery_2,1,,,a1;force;dyaw=+0.0deg;dxy=(-2.0/+4.6)mm;contact;z=-1.3mm;fx=-4.2;fy=+2.5;mz=+0.029
16:38:33,recovered,target,battery_2,1,,,attempts=1
16:38:33,anchor,target,battery_2,1,0.8818,,
