time,event,station,label,layers,measured_m,predicted_m,resid_mm
09:43:52,det_yaw,source,case,3,179.9812,-0.0188,conf=0.95
09:43:52,det_box,source,case,3,279.7832,194.3086,ar=1.44
09:43:59,anchor,source,case,3,0.7648,,
09:44:13,contact_wrench,seedbin,case,1,5.6670,,fx=+1.4;fy=-1.1;mx=+0.17;my=+0.27;mz=+0.050
09:44:13,contact_yaw,seedbin,case,1,-179.8996,179.9759,+0.12deg
09:44:13,recover_step,seedbin,case,1,,,a1;corner;dyaw=+0.0deg;dxy=(-92.4/+68.0)mm;contact;z=-16.7mm;fx=-3.3;fy=+5.1;mz=n/a
09:44:13,anchor,seedbin,case,1,0.7521,,
09:44:18,plane,source,battery_2,3,0.6098,0.6414,-31.6
09:44:20,det_yaw,source,battery_2,3,179.4161,-0.5839,conf=0.95
09:44:20,det_box,source,battery_2,3,295.4213,198.7544,ar=1.49
09:44:20,dual_x,source,battery_2,3,0.8969,0.8822,+14.7
09:44:20,dual_y,source,battery_2,3,-0.0690,-0.0665,-2.5
09:44:20,dual_yaw,source,battery_2,3,179.4701,179.6006,-0.13deg
09:44:20,depth_pick,source,battery_2,3,0.7713,0.7648,+6.5
09:44:29,anchor,source,battery_2,3,0.7647,,
09:44:31,det_yaw,divert,battery_2,1,175.2368,-4.7632,conf=0.95
09:44:31,det_box,divert,battery_2,1,294.4188,204.0242,ar=1.44
09:44:43,plane,source,battery_1,3,0.6098,0.6414,-31.6
09:44:46,det_yaw,source,battery_1,3,2.7633,2.7633,conf=0.95
09:44:46,det_box,source,battery_1,3,294.5472,201.1390,ar=1.46
09:44:46,dual_x,source,battery_1,3,0.8985,0.8805,+18.0
09:44:46,dual_y,source,battery_1,3,0.1282,0.1237,+4.4
09:44:46,dual_yaw,source,battery_1,3,2.5680,2.0285,+0.54deg
09:44:46,depth_pick,source,battery_1,3,0.7758,0.7648,+11.0
09:44:55,anchor,source,battery_1,3,0.7659,,
09:45:01,det_yaw,target,battery_1,1,1.2201,1.2201,conf=0.94
09:45:01,det_box,target,battery_1,1,298.2365,199.5834,ar=1.49
09:45:01,depth_place,target,battery_1,1,0.7606,0.7688,-8.2
09:45:14,contact_wrench,target,battery_1,1,3.3460,,fx=-4.4;fy=+3.3;mx=-0.17;my=-0.74;mz=+0.317
09:45:14,contact_yaw,target,battery_1,1,-178.2055,-178.2123,+0.01deg
09:45:14,recover_step,target,battery_1,1,,,a1;corner;dyaw=+0.0deg;dxy=(-22.5/+22.5)mm;contact;z=-21.0mm;fx=-4.9;fy=+5.9;mz=n/a
09:45:14,anchor,target,battery_1,1,0.7478,,
09:45:17,plane,source,case,2,0.5960,0.6276,-31.6
09:45:21,det_yaw,source,case,2,179.7760,-0.2240,conf=0.95
09:45:21,det_box,source,case,2,300.0622,206.1813,ar=1.46
09:45:21,dual_x,source,case,2,0.8871,0.8702,+16.9
09:45:21,dual_y,source,case,2,-0.0081,-0.0111,+3.0
09:45:21,dual_yaw,source,case,2,179.7585,0.0572,-0.30deg
09:45:28,pitch,source,case,2,0.0118,0.0138,-2.0
09:45:28,contact,source,case,2,0.7530,0.7510,+2.0
09:45:36,det_yaw,target,case,2,4.1062,4.1062,conf=0.94
09:45:36,det_box,target,case,2,298.3868,195.1421,ar=1.53
09:45:45,contact_wrench,target,case,2,-1.1520,,fx=+2.9;fy=-7.2;mx=+1.64;my=+0.76;mz=-0.177
09:45:45,contact_yaw,target,case,2,-175.7798,-175.8991,+0.12deg
