time,event,station,label,layers,measured_m,predicted_m,resid_mm
13:37:54,det_yaw,source,case,5,179.3343,-0.6657,conf=0.96
13:37:54,det_box,source,case,5,315.3549,200.4786,ar=1.57
13:38:05,anchor,source,case,5,0.8217,,
13:38:27,contact_wrench,target,case,1,10.5896,,fx=-0.7;fy=+0.7;mx=-0.21;my=-0.03;mz=-0.013
13:38:27,contact_yaw,target,case,1,109.7195,109.3422,+0.38deg
13:38:27,anchor,target,case,1,0.7381,,
13:38:29,place_chk_x,target,case,1,0.9388,0.9320,+6.8
13:38:29,place_chk_y,target,case,1,0.0151,0.0163,-1.2
13:38:29,place_chk_yaw,target,case,1,179.8983,-0.6657,+0.56deg
13:38:34,plane,source,battery_1,5,0.6457,0.6350,+10.7
13:38:36,det_yaw,source,battery_1,5,0.5045,0.5045,conf=0.96
13:38:36,det_box,source,battery_1,5,296.3596,198.6000,ar=1.49
13:38:37,dual_x,source,battery_1,5,0.9429,0.9494,-6.5
13:38:37,dual_y,source,battery_1,5,0.0870,0.0836,+3.4
13:38:37,dual_yaw,source,battery_1,5,0.3013,0.3665,-0.07deg
13:38:48,anchor,source,battery_1,5,0.8177,,
13:38:53,plane,target,battery_1,1,0.5621,0.5798,-17.7
13:38:55,det_yaw,target,battery_1,1,179.5738,-0.4262,conf=0.96
13:38:55,det_box,target,battery_1,1,319.6149,212.5266,ar=1.50
13:38:55,dual_x,target,battery_1,1,0.9442,0.9335,+10.7
13:38:55,dual_y,target,battery_1,1,0.0758,0.0774,-1.6
13:38:55,dual_yaw,target,battery_1,1,179.6531,179.6318,+0.02deg
13:39:06,contact_wrench,target,battery_1,1,10.9343,,fx=+0.0;fy=-0.5;mx=-0.51;my=-0.30;mz=+0.083
13:39:06,contact_yaw,target,battery_1,1,109.9643,109.5817,+0.38deg
13:39:06,anchor,target,battery_1,1,0.7509,,
13:39:11,plane,source,battery_2,5,0.6457,0.6350,+10.7
13:39:13,det_yaw,source,battery_2,5,178.6624,-1.3376,conf=0.97
13:39:13,det_box,source,battery_2,5,296.4024,200.1512,ar=1.48
13:39:14,dual_x,source,battery_2,5,0.9416,0.9487,-7.1
13:39:14,dual_y,source,battery_2,5,-0.0787,-0.0782,-0.6
13:39:14,dual_yaw,source,battery_2,5,179.0381,178.7698,+0.27deg
13:39:25,anchor,source,battery_2,5,0.8210,,
13:39:30,plane,target,battery_2,1,0.5621,0.5798,-17.7
13:39:30,det_yaw,target,battery_2,1,179.1035,-0.8965,conf=0.97
13:39:30,det_box,target,battery_2,1,311.4553,214.1878,ar=1.45
13:39:30,dual_x,target,battery_2,1,0.9494,0.9374,+12.0
13:39:30,dual_y,target,battery_2,1,-0.0848,-0.0828,-2.0
13:39:30,dual_yaw,target,battery_2,1,178.9936,179.1272,-0.13deg
13:39:41,contact_wrench,target,battery_2,1,10.2702,,fx=-0.8;fy=+0.2;mx=-0.20;my=-0.14;mz=-0.017
13:39:41,contact_yaw,target,battery_2,1,109.5183,109.1114,+0.41deg
13:39:41,anchor,target,battery_2,1,0.7523,,
13:39:46,plane,source,case,4,0.6319,0.6212,+10.7
13:39:46,det_yaw,source,case,4,0.3881,0.3881,conf=0.97
13:39:46,det_box,source,case,4,303.2505,202.8056,ar=1.50
13:39:46,dual_x,source,case,4,0.9522,0.9598,-7.6
13:39:46,dual_y,source,case,4,-0.0835,-0.0873,+3.9
13:39:46,dual_yaw,source,case,4,0.3734,0.1349,+0.24deg
13:39:57,pitch,source,case,4,0.0127,0.0138,-1.1
13:39:57,contact,source,case,4,0.8089,0.8079,+1.1
13:40:02,plane,target,case,2,0.5759,0.5936,-17.7
13:40:02,det_yaw,target,case,2,179.9149,-0.0851,conf=0.97
13:40:02,det_box,target,case,2,308.8369,211.9108,ar=1.46
13:40:02,dual_x,target,case,2,0.9464,0.9392,+7.2
13:40:02,dual_y,target,case,2,-0.0896,-0.0868,-2.7
13:40:02,dual_yaw,target,case,2,179.7838,179.5695,+0.21deg
13:40:15,contact_wrench,target,case,2,10.9925,,fx=+0.2;fy=+0.8;mx=-0.27;my=-0.29;mz=+0.010
13:40:15,contact_yaw,target,case,2,110.2137,109.9227,+0.29deg
13:40:15,recover_step,target,case,2,,,a1;xy_blind;dyaw=+0.0deg;dxy=(-3.0/+0.0)mm;contact;z=+4.8mm;fx=+0.2;fy=+0.8;mz=+0.010
13:40:15,recovered,target,case,2,,,attempts=1
13:40:15,pitch,target,case,2,0.0186,0.0138,+4.8
13:40:15,contact,target,case,2,0.7567,0.7519,+4.8
13:40:16,place_chk_x,target,case,2,0.9351,0.9221,+13.0
13:40:16,place_chk_y,target,case,2,-0.0912,-0.0878,-3.5
13:40:16,place_chk_yaw,target,case,2,0.4553,-0.0851,+0.54deg
13:40:21,plane,source,battery_1,4,0.6319,0.6212,+10.7
13:40:24,det_yaw,source,battery_1,4,179.6571,-0.3429,conf=0.97
13:40:24,det_box,source,battery_1,4,293.2890,200.3923,ar=1.46
13:40:24,dual_x,source,battery_1,4,0.9537,0.9616,-7.8
13:40:24,dual_y,source,battery_1,4,0.0822,0.0818,+0.4
13:40:24,dual_yaw,source,battery_1,4,179.7577,179.9387,-0.18deg
13:40:39,pitch,source,battery_1,4,0.0134,0.0138,-0.4
13:40:39,contact,source,battery_1,4,0.8042,0.8039,+0.4
13:40:44,plane,target,battery_1,2,0.5759,0.5936,-17.7
13:40:44,det_yaw,target,battery_1,2,179.5762,-0.4238,conf=0.96
13:40:44,det_box,target,battery_1,2,319.3665,211.2906,ar=1.51
13:40:44,dual_x,target,battery_1,2,0.9581,0.9469,+11.2
13:40:44,dual_y,target,battery_1,2,0.0681,0.0656,+2.4
13:40:44,dual_yaw,target,battery_1,2,179.4801,179.1618,+0.32deg
13:40:57,contact_wrench,target,battery_1,2,11.4626,,fx=+1.3;fy=+2.6;mx=+0.03;my=-0.30;mz=+0.032
13:40:57,contact_yaw,target,battery_1,2,109.9869,109.5841,+0.40deg
