time,event,station,label,layers,measured_m,predicted_m,resid_mm
15:17:36,det_yaw,source,case,5,178.4758,-1.5242,conf=0.96
15:17:36,det_box,source,case,5,297.7728,199.0279,ar=1.50
15:17:45,anchor,source,case,5,0.9441,,
15:18:08,contact_wrench,target,case,1,11.2175,,fx=-1.4;fy=+1.4;mx=-0.13;my=-0.17;mz=+0.072
15:18:08,contact_yaw,target,case,1,108.7150,108.4836,+0.23deg
15:18:08,anchor,target,case,1,0.8673,,
15:18:10,place_chk_x,target,case,1,0.7029,0.6918,+11.0
15:18:10,place_chk_y,target,case,1,-0.0123,-0.0085,-3.8
15:18:10,place_chk_yaw,target,case,1,177.6253,-1.5242,-0.85deg
15:18:14,plane,source,battery_1,5,0.7681,0.7890,-20.9
15:18:14,det_yaw,source,battery_1,5,178.1981,-1.8019,conf=0.96
15:18:14,det_box,source,battery_1,5,305.7272,194.9987,ar=1.57
15:18:14,dual_x,source,battery_1,5,0.6789,0.6754,+3.5
15:18:14,dual_y,source,battery_1,5,0.1210,0.1174,+3.6
15:18:14,dual_yaw,source,battery_1,5,178.2147,177.6222,+0.59deg
15:18:22,anchor,source,battery_1,5,0.9406,,
15:18:27,plane,target,battery_1,1,0.6913,0.7338,-42.5
15:18:29,det_yaw,target,battery_1,1,178.2928,-1.7072,conf=0.96
15:18:29,det_box,target,battery_1,1,329.9396,213.1928,ar=1.55
15:18:29,dual_x,target,battery_1,1,0.7225,0.7034,+19.1
15:18:29,dual_y,target,battery_1,1,0.0547,0.0540,+0.7
15:18:29,dual_yaw,target,battery_1,1,177.9525,177.6108,+0.34deg
15:18:39,contact_wrench,target,battery_1,1,10.3243,,fx=-2.7;fy=+0.8;mx=-0.27;my=-0.31;mz=+0.024
15:18:39,contact_yaw,target,battery_1,1,108.4208,108.3007,+0.12deg
15:18:39,recover_step,target,battery_1,1,,,a1;force;dyaw=+0.0deg;dxy=(-2.5/+1.7)mm;contact;z=+19.3mm;fx=-2.7;fy=+0.8;mz=+0.024
15:18:39,recovered,target,battery_1,1,,,attempts=1
15:18:39,anchor,target,battery_1,1,0.8866,,
15:18:43,plane,source,battery_2,5,0.7681,0.7890,-20.9
15:18:47,det_yaw,source,battery_2,5,178.5945,-1.4055,conf=0.96
15:18:47,det_box,source,battery_2,5,301.9024,199.6113,ar=1.51
15:18:47,dual_x,source,battery_2,5,0.6338,0.6268,+7.0
15:18:47,dual_y,source,battery_2,5,-0.0693,-0.0664,-2.9
15:18:47,dual_yaw,source,battery_2,5,178.4216,178.2710,+0.15deg
15:18:55,anchor,source,battery_2,5,0.9444,,
15:19:00,plane,target,battery_2,1,0.6913,0.7338,-42.5
15:19:04,det_yaw,target,battery_2,1,179.6551,-0.3449,conf=0.96
15:19:04,det_box,target,battery_2,1,329.4433,210.3477,ar=1.57
15:19:04,dual_x,target,battery_2,1,0.7308,0.7098,+21.0
15:19:04,dual_y,target,battery_2,1,-0.0719,-0.0628,-9.0
15:19:04,dual_yaw,target,battery_2,1,179.6658,178.5636,+1.10deg
15:19:13,contact_wrench,target,battery_2,1,10.2403,,fx=-3.2;fy=+5.6;mx=+0.64;my=-0.44;mz=-0.063
15:19:13,contact_yaw,target,battery_2,1,109.8344,109.6630,+0.17deg
15:19:13,anchor,target,battery_2,1,0.8857,,
