time,event,station,label,layers,measured_m,predicted_m,resid_mm
12:41:48,det_yaw,source,case,5,1.5952,1.5952,conf=0.96
12:41:48,det_box,source,case,5,302.3357,186.2327,ar=1.62
12:41:59,anchor,source,case,5,0.9461,,
12:42:20,contact_wrench,target,case,1,10.5480,,fx=-2.3;fy=+0.6;mx=-0.16;my=-0.08;mz=+0.048
12:42:20,contact_yaw,target,case,1,111.8725,111.6031,+0.27deg
12:42:20,anchor,target,case,1,0.8702,,
12:42:22,place_chk_x,target,case,1,0.9514,0.9192,+32.2
12:42:22,place_chk_y,target,case,1,-0.0195,-0.0101,-9.4
12:42:22,place_chk_yaw,target,case,1,2.2203,1.5952,+0.63deg
12:42:28,plane,source,battery_1,5,0.7701,0.7890,-18.9
12:42:36,det_yaw,source,battery_1,5,1.6740,1.6740,conf=0.95
12:42:36,det_box,source,battery_1,5,312.9860,192.0342,ar=1.63
12:42:36,dual_x,source,battery_1,5,0.8150,0.8014,+13.6
12:42:36,dual_y,source,battery_1,5,0.0921,0.0922,-0.1
12:42:36,dual_yaw,source,battery_1,5,1.2745,0.7747,+0.50deg
12:42:44,anchor,source,battery_1,5,0.9432,,
12:42:50,plane,target,battery_1,1,0.6942,0.7338,-39.6
12:42:52,det_yaw,target,battery_1,1,0.2356,0.2356,conf=0.96
12:42:52,det_box,target,battery_1,1,331.8758,216.3623,ar=1.53
12:42:52,dual_x,target,battery_1,1,0.9218,0.8891,+32.7
12:42:52,dual_y,target,battery_1,1,0.0827,0.0774,+5.3
12:42:52,dual_yaw,target,battery_1,1,0.4109,179.6882,+0.72deg
12:43:01,contact_wrench,target,battery_1,1,10.8139,,fx=-0.7;fy=+1.9;mx=-0.07;my=-0.60;mz=+0.149
12:43:01,contact_yaw,target,battery_1,1,110.5355,110.2435,+0.29deg
12:43:01,anchor,target,battery_1,1,0.8873,,
