time,event,station,label,layers,measured_m,predicted_m,resid_mm
14:47:42,det_yaw,source,case,4,179.2945,-0.7055,conf=0.96
14:47:42,det_box,source,case,4,285.4673,186.5431,ar=1.53
14:47:50,anchor,source,case,4,0.9312,,
14:48:06,contact_wrench,target,case,1,11.8523,,fx=+3.9;fy=-2.2;mx=-0.55;my=-0.85;mz=-0.042
14:48:06,contact_yaw,target,case,1,109.5839,109.3024,+0.28deg
14:48:06,recover_step,target,case,1,,,a1;corner;dyaw=+0.0deg;dxy=(-52.4/+25.2)mm;contact;z=-0.3mm;fx=+3.9;fy=-2.4;mz=n/a
14:48:06,anchor,target,case,1,0.8697,,
14:48:08,place_chk_x,target,case,1,0.8988,0.8859,+12.9
14:48:08,place_chk_y,target,case,1,0.0652,0.0933,-28.0
14:48:08,place_chk_yaw,target,case,1,175.9317,-0.7055,-3.36deg
14:48:10,plane,source,battery_1,4,0.7552,0.7752,-20.0
14:48:10,det_yaw,source,battery_1,4,177.1825,-2.8175,conf=0.95
14:48:10,det_box,source,battery_1,4,302.3137,195.4759,ar=1.55
14:48:10,dual_x,source,battery_1,4,0.9723,0.9578,+14.4
14:48:10,dual_y,source,battery_1,4,0.0421,0.0427,-0.7
14:48:10,dual_yaw,source,battery_1,4,177.0858,178.0011,-0.92deg
14:48:18,anchor,source,battery_1,4,0.9329,,
14:48:21,plane,target,battery_1,1,0.6937,0.7338,-40.1
14:48:21,det_yaw,target,battery_1,1,175.9764,-4.0236,conf=0.96
14:48:21,det_box,target,battery_1,1,330.8963,223.1176,ar=1.48
14:48:21,dual_x,target,battery_1,1,0.9102,0.8899,+20.4
14:48:21,dual_y,target,battery_1,1,0.0623,0.0564,+5.9
14:48:21,dual_yaw,target,battery_1,1,175.4781,175.4997,-0.02deg
14:48:32,contact_wrench,target,battery_1,1,2.8250,,fx=+2.8;fy=-3.8;mx=-0.71;my=-0.46;mz=-0.061
14:48:32,contact_yaw,target,battery_1,1,106.2768,106.5573,-0.28deg
14:48:32,recover_step,target,battery_1,1,,,a1;corner;dyaw=+0.0deg;dxy=(-17.3/+9.5)mm;contact;z=+18.2mm;fx=+4.1;fy=-4.6;mz=n/a
14:48:32,anchor,target,battery_1,1,0.8879,,
14:48:34,plane,source,battery_2,4,0.7552,0.7752,-20.0
