time,event,station,label,layers,measured_m,predicted_m,resid_mm
12:22:14,det_yaw,source,case,5,0.1219,0.1219,conf=0.96
12:22:14,det_box,source,case,5,288.6122,191.4057,ar=1.51
12:22:26,anchor,source,case,5,0.9423,,
12:22:47,contact_wrench,target,case,1,10.3972,,fx=-2.2;fy=+1.1;mx=-0.11;my=-0.07;mz=+0.080
12:22:47,contact_yaw,target,case,1,110.3784,110.1298,+0.25deg
12:22:47,anchor,target,case,1,0.8675,,
12:22:50,place_chk_x,target,case,1,0.8509,0.8126,+38.3
12:22:50,place_chk_y,target,case,1,-0.0063,0.0046,-11.0
12:22:50,place_chk_yaw,target,case,1,1.2473,0.1219,+1.13deg
12:22:56,plane,source,battery_1,5,0.7663,0.7790,-12.7
12:23:00,det_yaw,source,battery_1,5,0.9331,0.9331,conf=0.96
12:23:00,det_box,source,battery_1,5,313.3264,199.2550,ar=1.57
12:23:00,dual_x,source,battery_1,5,0.7418,0.7345,+7.3
12:23:00,dual_y,source,battery_1,5,0.0759,0.0750,+1.0
12:23:00,dual_yaw,source,battery_1,5,1.1033,1.3546,-0.25deg
12:23:10,anchor,source,battery_1,5,0.9433,,
12:23:15,plane,target,battery_1,1,0.6915,0.7238,-32.3
12:23:15,det_yaw,target,battery_1,1,2.1531,2.1531,conf=0.96
12:23:15,det_box,target,battery_1,1,330.0538,211.9971,ar=1.56
12:23:15,dual_x,target,battery_1,1,0.8528,0.8323,+20.5
12:23:15,dual_y,target,battery_1,1,0.1217,0.1139,+7.8
12:23:15,dual_yaw,target,battery_1,1,2.0866,2.1155,-0.03deg
12:23:25,contact_wrench,target,battery_1,1,10.4206,,fx=-1.1;fy=+1.1;mx=-0.11;my=-0.61;mz=+0.122
12:23:25,contact_yaw,target,battery_1,1,112.3673,112.1610,+0.21deg
12:23:25,anchor,target,battery_1,1,0.8874,,
12:23:32,plane,source,battery_2,5,0.7663,0.7790,-12.7
12:23:32,det_yaw,source,battery_2,5,1.9945,1.9945,conf=0.96
12:23:32,det_box,source,battery_2,5,302.4464,198.7119,ar=1.52
12:23:32,dual_x,source,battery_2,5,0.7366,0.7315,+5.1
12:23:32,dual_y,source,battery_2,5,-0.0697,-0.0678,-1.9
12:23:32,dual_yaw,source,battery_2,5,1.8210,2.4163,-0.60deg
12:23:41,anchor,source,battery_2,5,0.9414,,
12:23:47,plane,target,battery_2,1,0.6915,0.7238,-32.3
12:23:49,det_yaw,target,battery_2,1,1.3659,1.3659,conf=0.96
12:23:49,det_box,target,battery_2,1,331.8732,214.0703,ar=1.55
12:23:49,dual_x,target,battery_2,1,0.8599,0.8444,+15.5
12:23:49,dual_y,target,battery_2,1,-0.0832,-0.0734,-9.8
12:23:49,dual_yaw,target,battery_2,1,1.7066,1.9753,-0.27deg
12:24:01,contact_wrench,target,battery_2,1,10.7211,,fx=-3.6;fy=+3.9;mx=+0.38;my=-0.20;mz=-0.044
12:24:01,contact_yaw,target,battery_2,1,111.5932,111.3738,+0.22deg
12:24:01,recover_step,target,battery_2,1,,,a1;force;dyaw=+0.0deg;dxy=(-1.9/+2.4)mm;contact;z=-4.2mm;fx=-3.6;fy=+3.9;mz=-0.044
12:24:01,recovered,target,battery_2,1,,,attempts=1
12:24:01,anchor,target,battery_2,1,0.8831,,
12:24:07,plane,source,case,4,0.7525,0.7652,-12.7
