time,event,station,label,layers,measured_m,predicted_m,resid_mm
13:16:55,det_yaw,source,case,4,0.3704,0.3704,conf=0.96
13:16:55,det_box,source,case,4,285.1451,184.8020,ar=1.54
13:17:03,anchor,source,case,4,0.9289,,
13:17:22,contact_wrench,target,case,1,10.2594,,fx=+2.5;fy=+0.4;mx=+0.03;my=-0.52;mz=+0.078
13:17:22,contact_yaw,target,case,1,110.3407,110.3783,-0.04deg
13:17:22,recover_step,target,case,1,,,a1;corner;dyaw=+0.0deg;dxy=(-79.6/+44.6)mm;contact;z=-5.9mm;fx=+4.4;fy=-2.2;mz=n/a
13:17:22,anchor,target,case,1,0.8641,,
13:17:24,place_chk_x,target,case,1,0.7913,0.8458,-54.6
13:17:24,place_chk_y,target,case,1,0.0268,-0.0039,+30.8
13:17:24,place_chk_yaw,target,case,1,179.7777,0.3704,-0.59deg
13:17:28,plane,source,battery_1,4,0.7529,0.7752,-22.3
13:17:29,det_yaw,source,battery_1,4,179.3252,-0.6748,conf=0.96
13:17:29,det_box,source,battery_1,4,291.1869,187.7219,ar=1.55
13:17:29,dual_x,source,battery_1,4,0.8167,0.8074,+9.3
13:17:29,dual_y,source,battery_1,4,0.0441,0.0401,+4.0
13:17:29,dual_yaw,source,battery_1,4,179.3568,179.5066,-0.15deg
13:17:39,anchor,source,battery_1,4,0.9278,,
13:17:43,plane,target,battery_1,1,0.6881,0.7338,-45.7
13:17:45,det_yaw,target,battery_1,1,179.1008,-0.8992,conf=0.96
13:17:45,det_box,target,battery_1,1,319.8988,215.1913,ar=1.49
13:17:45,dual_x,target,battery_1,1,0.7969,0.7793,+17.6
13:17:45,dual_y,target,battery_1,1,0.0841,0.0799,+4.2
13:17:45,dual_yaw,target,battery_1,1,178.8153,0.4654,-1.65deg
13:17:54,contact_wrench,target,battery_1,1,11.7661,,fx=+4.5;fy=-1.1;mx=-0.18;my=-0.69;mz=+0.022
13:17:54,contact_yaw,target,battery_1,1,109.6012,109.6817,-0.08deg
13:17:54,recover_step,target,battery_1,1,,,a1;corner;dyaw=+0.0deg;dxy=(-4.1/+0.0)mm;contact;z=+14.7mm;fx=+4.3;fy=-3.8;mz=n/a
13:17:54,anchor,target,battery_1,1,0.8788,,
13:17:59,plane,source,battery_2,4,0.7529,0.7752,-22.3
13:18:01,det_yaw,source,battery_2,4,0.8675,0.8675,conf=0.97
13:18:01,det_box,source,battery_2,4,282.9767,191.8530,ar=1.47
13:18:01,dual_x,source,battery_2,4,0.8098,0.8007,+9.1
13:18:01,dual_y,source,battery_2,4,-0.0791,-0.0724,-6.8
13:18:01,dual_yaw,source,battery_2,4,0.8788,0.8522,+0.03deg
13:18:15,anchor,source,battery_2,4,0.9281,,
13:18:19,plane,target,battery_2,1,0.6881,0.7338,-45.7
13:18:19,det_yaw,target,battery_2,1,179.7735,-0.2265,conf=0.96
13:18:19,det_box,target,battery_2,1,313.8603,223.9459,ar=1.40
13:18:19,dual_x,target,battery_2,1,0.8006,0.7865,+14.1
13:18:19,dual_y,target,battery_2,1,-0.0410,-0.0385,-2.5
13:18:19,dual_yaw,target,battery_2,1,179.7123,0.4042,-0.69deg
13:18:29,contact_wrench,target,battery_2,1,10.2799,,fx=+4.1;fy=+1.2;mx=+0.27;my=-0.73;mz=+0.087
13:18:29,contact_yaw,target,battery_2,1,110.3216,110.3543,-0.03deg
13:18:29,recover_step,target,battery_2,1,,,a1;corner;dyaw=+0.0deg;dxy=(-6.4/+0.0)mm;contact;z=+0.6mm;fx=+4.0;fy=-2.1;mz=n/a
13:18:29,anchor,target,battery_2,1,0.8793,,
13:18:33,plane,source,case,3,0.7391,0.7614,-22.3
13:18:34,det_yaw,source,case,3,1.4849,1.4849,conf=0.96
13:18:34,det_box,source,case,3,297.6094,189.7617,ar=1.57
13:18:34,dual_x,source,case,3,0.8148,0.8038,+11.0
13:18:34,dual_y,source,case,3,-0.0480,-0.0444,-3.6
13:18:34,dual_yaw,source,case,3,1.3072,1.4542,-0.15deg
13:18:41,pitch,source,case,3,0.0137,0.0138,-0.1
13:18:41,contact,source,case,3,0.9152,0.9151,+0.1
13:18:46,plane,target,case,2,0.7019,0.7476,-45.7
13:18:48,det_yaw,target,case,2,177.1770,-2.8230,conf=0.96
13:18:48,det_box,target,case,2,301.7096,200.7447,ar=1.50
13:18:48,dual_x,target,case,2,0.7929,0.7805,+12.4
13:18:48,dual_y,target,case,2,-0.0565,-0.0525,-4.0
13:18:48,dual_yaw,target,case,2,176.9150,177.9371,-1.02deg
